ID,Label,Age,fnlwgt,Education-num,Capital-gain,Capital-loss,Hours-per-week
CLI2334,<=50K,60,78913,10,0,0,50
CLI2335,>50K,44,170924,10,7298,0,40
CLI2336,>50K,51,276456,12,3103,0,30
CLI2337,>50K,46,212120,11,0,0,40
CLI2338,<=50K,40,176286,9,0,0,40
CLI2339,<=50K,21,164920,10,0,0,40
CLI2340,>50K,51,114927,11,7298,0,40
CLI2341,<=50K,49,200198,9,0,0,40
CLI2342,>50K,27,137629,9,0,0,80
CLI2343,<=50K,45,347834,9,0,0,40
CLI2344,<=50K,31,27494,10,0,0,50
CLI2345,>50K,34,37676,13,0,0,50
CLI2346,<=50K,19,175499,7,0,0,30
CLI2347,>50K,50,104501,9,0,0,40
CLI2348,>50K,39,257942,13,0,0,60
CLI2349,<=50K,42,89942,10,0,0,40
CLI2350,<=50K,24,200593,9,0,0,50
CLI2351,>50K,39,140752,9,0,0,50
CLI2352,>50K,53,197184,14,0,0,70
CLI2353,<=50K,23,72887,9,0,0,1
CLI2354,<=50K,27,291547,13,0,0,6
CLI2355,<=50K,54,263925,2,0,0,50
CLI2356,<=50K,42,173590,10,0,1628,40
CLI2357,>50K,58,349910,15,0,1977,50
CLI2358,>50K,51,337195,10,0,1902,50
CLI2359,<=50K,60,145493,10,0,0,40
CLI2360,<=50K,19,183258,10,0,0,40
CLI2361,<=50K,29,110442,9,0,0,45
CLI2362,<=50K,29,410351,13,0,0,40
CLI2363,<=50K,60,89884,9,0,0,50
CLI2364,>50K,43,35824,14,0,0,40
CLI2365,>50K,72,172407,15,99999,0,50
CLI2366,<=50K,31,175548,9,0,0,35
CLI2367,>50K,38,161463,15,0,0,40
CLI2368,>50K,52,138497,13,0,0,45
CLI2369,<=50K,55,449576,3,0,0,48
CLI2370,>50K,60,259803,13,0,0,45
CLI2371,<=50K,28,124685,10,0,0,55
CLI2372,<=50K,21,197200,10,0,0,40
CLI2373,<=50K,34,183778,9,0,0,40
CLI2374,>50K,42,339671,13,8614,0,45
CLI2375,<=50K,61,203126,13,0,0,12
CLI2376,>50K,51,139347,9,7688,0,40
CLI2377,<=50K,46,39363,10,0,0,10
CLI2378,<=50K,22,107882,9,0,0,20
CLI2379,<=50K,25,503012,3,0,0,40
CLI2380,<=50K,23,209955,9,0,0,40
CLI2381,<=50K,29,87745,10,0,0,60
CLI2382,<=50K,30,399088,10,0,0,45
CLI2383,<=50K,17,170455,7,0,0,8
CLI2384,>50K,57,125000,15,0,0,35
CLI2385,>50K,36,280169,14,0,0,50
CLI2386,<=50K,31,114639,11,0,0,50
CLI2387,<=50K,20,107658,10,0,0,10
CLI2388,<=50K,22,192017,9,0,0,40
CLI2389,<=50K,42,280410,9,0,0,40
CLI2390,<=50K,19,318822,9,0,0,40
CLI2391,<=50K,33,153151,9,4416,0,40
CLI2392,<=50K,33,102884,13,0,0,20
CLI2393,<=50K,21,140764,9,0,0,45
CLI2394,<=50K,29,58115,13,0,0,41
CLI2395,<=50K,27,151402,9,0,1573,70
CLI2396,<=50K,24,34446,10,0,0,37
CLI2397,<=50K,26,43408,13,0,0,40
CLI2398,<=50K,52,189216,9,0,0,65
CLI2399,<=50K,32,194901,9,0,0,40
CLI2400,<=50K,76,329355,9,0,0,13
CLI2401,>50K,39,188391,9,7298,0,50
CLI2402,<=50K,65,143118,9,0,2206,10
CLI2403,<=50K,34,205256,9,2885,0,80
CLI2404,<=50K,78,59583,4,0,0,25
CLI2405,<=50K,63,208862,9,0,0,40
CLI2406,<=50K,30,147430,9,0,0,40
CLI2407,<=50K,27,306747,13,0,0,40
CLI2408,<=50K,19,199484,10,0,0,25
CLI2409,<=50K,43,180138,9,0,0,45
CLI2410,<=50K,30,207668,10,0,0,30
CLI2411,>50K,47,117628,9,0,0,40
CLI2412,<=50K,28,270973,12,0,0,40
CLI2413,<=50K,33,857532,8,0,0,40
CLI2414,<=50K,28,299422,4,0,0,40
CLI2415,<=50K,56,60166,2,0,0,65
CLI2416,<=50K,57,190748,10,0,0,35
CLI2417,<=50K,23,38251,9,0,0,40
CLI2418,<=50K,20,151105,12,0,0,25
CLI2419,<=50K,38,177305,13,0,0,38
CLI2420,<=50K,31,152156,9,0,0,45
CLI2421,<=50K,37,31023,9,0,0,51
CLI2422,<=50K,33,157747,5,0,0,70
CLI2423,>50K,36,112497,5,0,0,50
CLI2424,<=50K,23,169104,12,0,0,16
CLI2425,<=50K,34,271933,14,0,0,50
CLI2426,<=50K,33,83671,9,0,0,40
CLI2427,<=50K,17,186067,6,0,0,10
CLI2428,<=50K,40,140559,9,0,0,25
CLI2429,<=50K,23,213719,12,0,0,36
CLI2430,<=50K,75,30599,14,0,0,50
CLI2431,<=50K,22,180060,9,0,0,40
CLI2432,>50K,38,321943,16,0,0,40
CLI2433,<=50K,37,126738,9,0,0,72
CLI2434,<=50K,33,37939,13,0,0,35
CLI2435,<=50K,32,285131,12,0,0,20
CLI2436,<=50K,35,267966,7,0,0,50
CLI2437,<=50K,17,111332,7,0,0,20
CLI2438,>50K,53,31588,13,0,0,52
CLI2439,<=50K,63,175777,6,0,0,40
CLI2440,<=50K,30,262994,10,0,0,40
CLI2441,>50K,43,109912,13,0,0,7
CLI2442,>50K,29,124680,13,13550,0,35
CLI2443,<=50K,52,312477,9,0,0,40
CLI2444,<=50K,51,167651,9,0,0,40
CLI2445,<=50K,50,175804,9,0,0,48
CLI2446,<=50K,53,139127,9,0,0,40
CLI2447,>50K,53,200190,10,0,0,40
CLI2448,>50K,39,184964,10,0,0,40
CLI2449,>50K,48,184787,4,0,0,50
CLI2450,<=50K,35,264627,7,0,0,84
CLI2451,<=50K,44,248876,13,0,0,50
CLI2452,<=50K,54,175083,9,0,0,20
CLI2453,<=50K,30,112139,9,0,0,40
CLI2454,>50K,54,129432,13,15024,0,40
CLI2455,<=50K,27,116358,10,0,1980,40
CLI2456,>50K,61,113544,14,0,0,40
CLI2457,<=50K,27,190911,9,0,0,45
CLI2458,<=50K,32,206051,10,0,0,35
CLI2459,<=50K,34,106014,10,0,0,60
CLI2460,<=50K,31,50442,10,0,0,32
CLI2461,<=50K,49,46537,9,594,0,10
CLI2462,>50K,53,106176,14,7298,0,60
CLI2463,<=50K,22,218343,9,0,0,40
CLI2464,<=50K,23,129767,10,0,1721,40
CLI2465,<=50K,49,31267,4,0,0,40
CLI2466,<=50K,22,334693,10,0,0,40
CLI2467,<=50K,33,157747,12,0,0,40
CLI2468,>50K,29,90934,13,0,0,64
CLI2469,<=50K,59,212448,9,0,0,40
CLI2470,<=50K,33,159548,10,0,0,38
CLI2471,<=50K,27,151382,4,0,974,40
CLI2472,<=50K,19,224849,9,0,0,35
CLI2473,<=50K,23,343019,6,0,0,40
CLI2474,<=50K,42,115085,9,0,0,50
CLI2475,<=50K,26,38232,13,0,0,50
CLI2476,<=50K,32,143604,6,0,0,37
CLI2477,<=50K,32,43403,10,0,1590,54
CLI2478,>50K,46,238162,12,0,1887,50
CLI2479,<=50K,68,161744,6,0,0,16
CLI2480,>50K,39,139364,13,0,0,35
CLI2481,<=50K,78,136198,13,0,0,15
CLI2482,<=50K,70,315868,13,0,0,40
CLI2483,<=50K,23,199884,9,0,0,45
CLI2484,<=50K,53,220640,13,0,0,20
CLI2485,<=50K,21,170456,12,0,0,15
CLI2486,<=50K,28,188236,10,0,0,40
CLI2487,<=50K,84,127184,3,0,0,20
CLI2488,<=50K,34,426431,13,0,0,40
CLI2489,<=50K,23,235722,10,0,0,20
CLI2490,>50K,54,225307,7,0,0,50
CLI2491,<=50K,27,192936,13,0,0,40
CLI2492,<=50K,53,156612,8,0,0,40
CLI2493,<=50K,57,192258,10,0,0,40
CLI2494,<=50K,17,182070,7,0,0,16
CLI2495,>50K,46,369538,6,0,0,40
CLI2496,>50K,34,141118,14,0,0,60
CLI2497,<=50K,28,294936,13,0,0,45
CLI2498,<=50K,45,59380,13,0,0,55
CLI2499,<=50K,29,274010,10,0,0,45
CLI2500,<=50K,47,204692,9,0,0,40
